stashpoint_id,paid_bookings,total_revenue_gbp,net_revenue_gbp,bookings_30d,revenue_30d_gbp,bookings_90d,revenue_90d_gbp,avg_bags,cancelled
76b8f9dacb92,8,178.70,123.69,0,0,0,0,2.8,2
76c35414d0e5,479,6626.98,3773.86,0,0,0,0,2.1,42
76dd5c3fcc92,3,18.15,10.95,0,0,1,4.79,1.0,0
77059c961323,2,29.09,18.47,0,0,0,0,2.5,3
7707290494be,6,88.64,54.81,0,0,1,9.03,2.5,1
770cc5b62482,5,94.89,59.60,0,0,0,0,3.4,1
770d827e5bd9,429,7005.48,4509.15,15,253.78,22,365.32,2.4,32
770e7c4d768a,5,42.72,27.24,0,0,0,0,1.6,1
770f6704be00,16,345.55,252.67,0,0,3,74.30,2.9,7
77299a916ce0,1,9.38,5.39,0,0,0,0,2.0,0
7729ec8fcca9,2,17.36,11.00,0,0,0,0,1.5,1
772d1960db03,3,37.38,17.37,0,0,0,0,3.0,1
77359bfe1d5c,3,18.16,12.59,0,0,0,0,1.0,2
773a51f22d12,4,65.06,41.33,0,0,0,0,2.8,9
773d88f2a21b,60,1140.73,676.03,3,65.80,9,161.50,3.0,3
773deb4f67c6,14,122.36,78.27,0,0,0,0,1.6,3
7747963a2dec,1,23.45,14.81,0,0,0,0,4.0,5
774a987be256,7,166.34,106.16,0,0,0,0,4.3,2
7752a71aa9bc,1,13.36,8.36,0,0,0,0,2.0,0
777f3abab7af,0,0,0,0,0,0,0,0,3
7785b087abcd,8,125.10,74.38,0,0,0,0,3.0,3
778a91e23640,131,2047.43,1130.61,4,50.67,15,252.58,2.8,11
7798ef792409,0,0,0,0,0,0,0,0,1
779ba78c5e47,16,120.98,94.44,0,0,1,4.30,1.9,2
77a980802dc7,18,277.61,174.99,6,76.94,11,157.88,2.9,4
77b0c8ab4457,102,1446.30,853.91,0,0,0,0,2.6,6
77b5737db033,1,6.85,4.35,0,0,0,0,1.0,3
77b74ea05b8b,23,308.16,219.39,0,0,3,32.92,2.2,10
77babec2fd28,8,132.43,76.17,0,0,0,0,3.4,2
77c629328df3,599,5032.49,3563.34,46,299.33,87,559.23,1.2,41
77ca0b569188,3,32.88,22.21,0,0,0,0,1.7,3
77cfde3683a4,168,2540.80,1310.55,0,0,0,0,2.6,3
77d02c8c6c56,40,1320.10,839.95,1,31.91,6,234.11,1.8,9
77e8d25b199b,2,36.05,25.61,0,0,1,24.75,3.5,0
77e90f4d71b9,1,39.19,26.36,0,0,0,0,1.0,1
77ebc2cbc29a,3,118.27,80.90,0,0,0,0,1.7,2
77fa18cc8ab2,9,216.45,137.03,0,0,0,0,4.1,17
78055e8c9c7c,663,11970.07,7942.77,44,775.57,193,3633.74,2.2,37
78059769551a,2,21.13,16.73,0,0,0,0,1.5,0
7808d4054b8d,4,34.88,17.45,0,0,0,0,2.0,3
780a3ddc5a10,48,662.04,416.31,1,5.65,1,5.65,2.5,2
780bdf73ee81,1,11.54,7.26,0,0,0,0,2.0,4
7815dc30cdc6,1,12.02,12.02,0,0,0,0,3.0,1
7819e6d79278,6,33.64,26.72,0,0,0,0,1.3,1
7827aaf4c42d,0,0,0,0,0,0,0,0,0
7830a4a46fb3,2,13.36,8.36,0,0,0,0,1.0,2
783874e130df,7,129.70,85.52,0,0,0,0,2.3,1
784280182704,1978,20790.22,11672.67,45,579.57,147,1539.97,2.2,42
7847a8beceb2,7,89.90,57.71,0,0,1,11.28,2.3,3
7857b2a643d4,98,1980.08,1269.66,0,0,0,0,2.2,14
785b0c82e277,28,419.45,254.34,0,0,0,0,2.8,5
785ecf9f0848,6,128.54,81.27,0,0,0,0,2.5,0
78612e75146e,1942,30110.53,19159.05,21,386.63,96,1582.14,2.4,60
7863b376fefe,6,61.89,40.11,1,18.76,1,18.76,2.0,1
786833741034,4,39.24,23.06,0,0,0,0,2.0,1
787a2efc5554,5,65.07,35.30,0,0,0,0,2.8,2
787bfc9aa019,9,98.45,62.11,0,0,0,0,1.9,3
787f2e7b9515,0,0,0,0,0,0,0,0,1
788858700f76,4,68.12,42.88,0,0,0,0,3.5,2
788c75b1fc55,38,770.99,379.24,1,32.13,10,147.12,2.9,5
789501dbebc3,271,5309.56,3378.56,0,0,0,0,2.6,20
789606e69a3f,409,7082.03,3846.15,8,140.76,22,257.19,2.0,46
78ac4294accf,2,15.61,10.14,1,3.99,1,3.99,1.5,0
78b985eeec5a,71,1038.37,624.33,0,0,0,0,2.5,2
78c4e73673bd,89,1037.52,676.76,7,112.44,12,156.49,2.2,7
78c72af2e877,1,12.75,10.19,0,0,0,0,1.0,0
78cb3d2c46bf,1,21.18,12.35,0,0,0,0,4.0,0
78cfdb621351,14,381.91,225.53,0,0,0,0,2.5,3
78d2ad0a3fef,5,82.17,51.83,0,0,0,0,2.8,4
78da30c4aa98,590,8014.00,1612.10,15,314.32,122,1747.74,2.4,33
78e4bcc1f7c5,0,0,0,0,0,0,0,0,3
78f3dd76bd9c,1,23.36,14.52,0,0,0,0,4.0,0
78fa91b6aa3a,667,9644.38,6206.44,45,538.14,139,1788.76,2.7,38
7904d43ceb30,453,6007.27,3480.98,14,162.49,45,576.84,2.0,35
790576061453,66,742.18,465.68,0,0,0,0,1.7,8
79061223be74,299,5160.00,3393.05,27,400.14,52,758.42,2.1,19
790da8314cbf,1,4.30,3.44,0,0,0,0,1.0,0
7912688cc5a0,2,11.52,7.25,0,0,0,0,1.0,5
792107800d1e,2,10.96,7.02,0,0,0,0,1.0,0
7921ff75450b,39,720.86,472.94,0,0,2,92.16,2.8,1
792315532166,4,43.40,25.54,3,37.54,3,37.54,2.3,1
795a1f24290d,471,4977.00,2726.35,0,0,0,0,1.6,11
7966b06cd40c,39,582.61,406.88,6,60.61,11,157.38,2.6,4
796f06e303b2,124,999.68,395.48,1,0.00,3,6.57,2.5,15
7974a9829a14,4,40.30,16.87,0,0,0,0,2.8,3
79768b5e621b,13,175.69,110.59,0,0,3,28.30,2.2,4
797981f2ad5e,106,2290.68,1729.83,0,0,0,0,3.4,12
7981d44f909e,3,51.75,26.33,0,0,0,0,3.0,1
79883aae3a0a,2,108.54,63.65,0,0,0,0,3.0,3
798b270ede54,594,8745.33,5327.07,10,105.10,31,493.65,1.9,42
798d68431756,1,28.77,18.56,0,0,0,0,5.0,0
79949e2e32ef,0,0,0,0,0,0,0,0,1
799d3478d44e,4,89.22,55.86,0,0,1,11.23,2.5,2
79a0b92e2ef9,2,48.14,30.90,0,0,0,0,4.0,0
79a862a587f4,64,1123.56,653.10,0,0,0,0,3.4,4
79b89ff12ffa,7,157.42,97.02,1,32.13,3,55.47,3.0,1
79bdc07e5600,15,298.64,216.17,1,29.51,1,29.51,3.0,2
79bf0686e71b,1,6.68,4.18,0,0,0,0,1.0,0
79bfda138f76,6,81.35,50.04,0,0,0,0,2.5,1
79c51be71a82,1,46.06,28.62,0,0,0,0,8.0,1
79c6b99ebfec,11,106.64,71.14,0,0,1,5.97,1.9,5
79d19ae90f88,31,396.55,249.72,0,0,0,0,2.2,8
79d57262da6c,67,1194.44,867.54,0,0,0,0,2.9,7
79d662e6fe00,219,4591.74,3294.94,4,61.19,18,254.78,2.8,34
79d95fd8106b,2,30.71,17.82,0,0,0,0,4.0,0
79e0a0b57825,9,65.94,52.21,3,19.78,5,41.41,1.8,0
79e0b1c409a5,1,9.88,6.84,0,0,1,9.88,2.0,0
79e276ef912d,0,0,0,0,0,0,0,0,3
79ebcb8cf629,9,149.99,94.89,0,0,0,0,1.7,3
79f239a430b7,769,10746.41,5502.92,88,1067.16,153,1913.02,2.2,27
79f6728c7ca2,85,1075.58,581.15,3,37.38,9,109.76,1.7,7
79fa28bac004,6,55.57,33.71,1,5.28,3,31.64,1.7,1
7a02f5ba6961,2,11.21,5.25,2,11.21,2,11.21,2.0,0
7a04b1c6b435,2,26.26,18.01,0,0,0,0,1.0,1
7a08fb76283e,2,55.04,35.04,0,0,0,0,4.0,2
7a0f83296cb8,3,98.27,65.58,0,0,0,0,1.7,5
7a191cad15d5,1,4.24,3.28,0,0,1,4.24,1.0,0
7a3f1fa3c2e1,180,2704.32,1654.25,1,28.96,1,28.96,2.7,30
7a52f3b20570,64,726.68,326.20,0,0,0,0,2.6,4
7a56793a9cc6,71,882.45,650.74,3,35.07,5,77.32,2.0,4
7a5bbbfcba79,49,631.40,399.40,0,0,0,0,1.9,5
7a5d0c415fa3,1464,22752.35,16285.68,65,1056.28,130,2063.20,2.4,89
7a5e29f88d24,115,617.78,479.16,1,4.29,6,17.24,1.2,31
7a879ddd9721,10,132.00,63.60,0,0,0,0,2.4,1
7a8b4acc3317,1,18.01,11.44,0,0,0,0,3.0,1
7a9176c8bb63,735,11034.94,6953.24,22,244.14,39,469.50,2.6,45
7a92af870ba0,50,531.76,356.91,11,80.89,22,204.69,1.8,2
7a99ef96d5ac,2,17.71,11.17,0,0,0,0,1.5,1
7a9bd434a86b,48,892.81,562.39,0,0,1,12.17,3.2,1
7a9cdb7cf099,3,135.04,91.10,0,0,1,41.99,3.3,1
7a9dca805e39,5,64.62,40.89,0,0,0,0,2.2,0
7aaceaaa9c5a,23,433.10,275.74,0,0,0,0,2.9,5
7abee4e9e3d0,4,17.24,6.61,0,0,0,0,1.3,9
7ac3b02361e4,33,664.60,432.35,1,28.32,6,92.12,2.6,1
7ac43e078714,34,510.97,372.08,1,5.27,1,5.27,2.1,4
7adfcd84113d,32,329.95,170.85,2,23.72,5,62.14,1.7,3
7aee2b295981,0,0,0,0,0,0,0,0,0
7afee94c3f41,1,6.68,4.18,0,0,0,0,1.0,0
7b09dfa1941c,132,1891.65,998.30,1,17.71,6,62.37,1.7,3
7b0bfb4fb07f,36,571.60,278.60,0,0,0,0,2.4,3
7b0d3fab77b6,1,6.68,4.18,0,0,0,0,1.0,0
7b0dbe7087d0,3,45.14,28.41,0,0,0,0,2.7,2
7b10744c4476,3,35.47,21.52,2,23.57,2,23.57,2.3,0
7b10ed6936cf,1,4.65,2.74,1,4.65,1,4.65,1.0,0
7b11fbb744be,1,3.57,2.70,0,0,0,0,1.0,0
7b1af7e11f25,70,575.39,367.39,0,0,0,0,1.1,13
7b20006bf029,0,0,0,0,0,0,0,0,2
7b2d31c87cc3,26,490.90,303.87,0,0,0,0,3.3,7
7b3247f8c4c3,26,315.89,194.77,2,23.14,2,23.14,2.3,2
7b371d9b7fe6,0,0,0,0,0,0,0,0,1
7b38759601f4,13,576.62,313.56,0,0,0,0,2.3,10
7b3ce936ea2f,1,5.67,3.57,0,0,0,0,1.0,0
7b3eb8222603,37,481.07,293.54,1,15.98,3,44.42,2.2,5
7b412c88405f,11,118.49,74.72,0,0,0,0,1.8,5
7b45eec46690,24,350.69,243.45,0,0,1,7.29,2.3,7
7b4f466fbe34,15,241.44,151.21,0,0,0,0,2.9,1
7b5b25addf8f,53,691.76,451.53,4,63.68,6,85.55,2.1,17
7b61add061b9,251,4350.20,2799.71,3,50.71,13,225.06,2.8,16
7b71d188c3db,29,1140.93,761.83,0,0,0,0,1.4,13
7b78c022c8cf,26,349.86,211.79,1,10.40,3,22.74,2.6,4
7b7a33712d16,14,269.65,179.35,1,19.56,3,48.36,2.3,2
7b7cdb04f300,19,617.34,371.16,0,0,0,0,1.8,0
7b809b7167bb,1,4.91,2.72,0,0,0,0,1.0,0
7b80b5a1da87,25,312.80,198.64,1,10.90,2,17.49,2.4,0
7ba0e09fe891,4,26.48,13.37,0,0,0,0,1.5,0
7bb3f07fd9d1,2,17.21,10.84,0,0,0,0,1.5,0
7bbd12f22def,4,63.99,42.99,0,0,0,0,3.0,1
7bc4c1ddaa2c,10,103.87,79.95,1,5.23,1,5.23,1.9,0
7bc86e37ab5c,1,17.00,10.70,0,0,0,0,3.0,0
7bd267b8425e,2,30.61,20.64,0,0,0,0,2.5,1
7bd744a6ce7f,6,33.99,27.18,0,0,0,0,1.3,0
7be06364e13a,6,184.53,95.28,0,0,0,0,2.3,6
7be66cee771b,3,36.05,22.67,0,0,0,0,2.3,0
7be9d8aba634,136,2739.12,1572.77,7,195.41,18,335.18,2.8,11
7bf3129c08f0,36,110.99,-26.75,0,0,4,5.66,2.1,10
7bf92690323c,22,219.47,146.03,0,0,0,0,1.5,4
7c00386da6db,3,27.72,17.55,0,0,0,0,1.7,2
7c0b3b4a702b,29,553.59,351.49,1,18.74,1,18.74,2.2,3
7c1839a34085,30,1155.83,783.88,3,73.94,9,226.00,1.8,9
7c1a6d7e4839,2,16.99,8.49,0,0,0,0,1.0,1
7c2b8e91de8b,2,23.67,15.06,0,0,0,0,2.0,11
7c324127e150,15,227.76,143.89,5,83.18,6,110.72,2.9,0
7c35ed03ee87,26,256.40,134.50,0,0,0,0,1.4,0
7c38665a42d0,10,148.96,84.15,0,0,0,0,3.1,1
7c47c54640c2,1,5.68,3.57,0,0,0,0,1.0,3
7c4af981d9c6,2185,31860.35,17875.35,0,0,0,0,2.4,96
7c5a31ff2849,20,209.61,165.76,0,0,1,4.31,1.2,0
7c6148d3d0f2,191,2322.64,1426.92,0,0,0,0,2.1,22
7c6b4eb79174,842,4280.98,2568.98,78,390.00,178,890.98,1.0,12
7c6ba086a35b,14,57.31,-0.39,0,0,0,0,2.0,1
7c6cf5c72cce,6,84.06,52.07,0,0,1,12.25,2.5,2
7c7a6bca69c9,33,729.36,459.96,2,16.70,4,44.22,3.6,3
7c8275656a39,1,17.21,8.44,0,0,0,0,4.0,0
7c8a1807243b,9,106.30,63.76,0,0,0,0,2.3,2
7c8b4bba9c76,1560,29102.84,15009.35,5,105.04,9,158.48,2.7,91
7c8ddb9d167e,14,681.45,389.32,0,0,0,0,2.6,14
7ca02669ef56,1,18.14,10.98,0,0,0,0,3.0,1
7ca92a44e5e4,3,54.58,43.61,0,0,0,0,1.0,1
7cac32f5312b,5,61.23,37.61,0,0,0,0,2.4,1
7cc27ec25678,31,381.18,261.28,1,10.94,7,122.96,1.7,1
7cd11c8bdb8e,50,664.60,530.07,0,0,0,0,1.1,3
7cd74c4e6566,20,434.60,279.14,1,9.28,2,50.76,3.6,4
7cda0f182854,2,15.85,10.23,0,0,0,0,1.5,3
7cda2b5cf6db,7,40.78,22.29,3,15.27,6,28.86,1.4,1
7cdb233ce332,2,27.41,17.54,0,0,0,0,2.5,0
7cde8424c491,0,0,0,0,0,0,0,0,1
7ce750e75f81,1,12.58,10.05,0,0,0,0,1.0,0
7cf41adf0087,2,13.46,5.71,0,0,0,0,1.5,0
7cf6ac336f5b,5,48.77,14.93,0,0,4,39.68,2.6,2
7d010d28fb7c,0,0,0,0,0,0,0,0,0
7d0e26ac411e,13,185.92,109.26,0,0,0,0,2.8,1
7d0e633acd4f,300,3643.92,1887.82,8,68.58,22,178.77,1.6,19
7d22f6c6bb74,12,40.25,-7.32,0,0,0,0,1.8,10
7d2a3c42b989,3,84.33,58.19,1,58.90,3,84.33,5.7,0
7d2b367c3f1d,8,84.78,52.92,1,5.63,2,20.01,2.1,2
7d3a48b4c8fa,76,1576.00,1142.30,6,101.96,13,225.86,3.3,10
7d43b1227221,0,0,0,0,0,0,0,0,1
7d4aa9626661,0,0,0,0,0,0,0,0,1
7d56fda51bda,60,705.15,376.28,0,0,0,0,2.3,12
7d608ad137b3,1,30.90,21.55,0,0,0,0,1.0,0
7d6401596438,1259,19685.88,11103.68,58,981.99,140,2042.89,2.1,24
7d73c982d2ae,40,482.98,213.42,0,0,0,0,2.2,5
7d79a6774d61,2,15.60,9.09,0,0,0,0,1.5,5
7d9335a55ced,5,80.50,48.99,0,0,0,0,1.6,6
7d99d8d6a734,193,3221.83,1724.20,0,0,0,0,4.4,4
7da8a7e65e0c,1,31.65,20.37,0,0,0,0,7.0,0
7db84afbb39c,341,4968.12,3204.98,14,220.22,36,552.02,2.2,29
7dc1d1d12354,6,36.89,20.50,0,0,0,0,1.5,4
7dc70882a08e,0,0,0,0,0,0,0,0,1
7dc97efc027b,90,1610.52,1020.49,0,0,0,0,2.5,14
7dc9c9b5fa94,8,110.49,79.42,0,0,0,0,2.0,5
7dcaa1e6bc52,1034,14275.55,7367.33,35,395.53,57,619.19,2.0,41
7ddcf8232ac9,2,47.16,29.92,0,0,0,0,4.0,0
7ddda41453f2,64,878.34,503.97,0,0,0,0,2.4,22
7de205a8ae11,3,17.13,4.49,0,0,0,0,2.0,0
7de75f26aa1a,1,20.04,12.54,0,0,0,0,3.0,0
7de812d73361,113,2086.00,1333.12,3,38.52,6,77.40,2.9,13
7de818a2dbd6,10,117.12,62.89,0,0,0,0,2.6,4
7deca6b42f63,103,1579.27,1026.42,6,53.44,16,153.42,1.8,6
7df21a90e78e,2,22.93,14.24,0,0,0,0,2.0,3
7e057fa6d50c,94,1508.63,885.91,0,0,0,0,3.1,10
7e0d1bd4d24f,48,615.32,319.57,0,0,0,0,2.0,0
7e123189d846,184,2231.36,1284.21,1,14.16,4,39.48,1.6,15
7e1885e34ce5,6,69.31,43.98,0,0,0,0,2.2,3
7e244b8fc6d2,56,914.51,534.71,1,14.16,3,33.90,2.8,2
7e2ba4a68595,36,401.93,260.48,1,9.81,6,45.38,2.1,2
7e2cd705cf15,0,0,0,0,0,0,0,0,2
7e35b2361176,0,0,0,0,0,0,0,0,1
7e35da2690bd,11,99.56,25.10,0,0,0,0,1.7,4
7e397a9c4703,13,68.30,54.60,0,0,3,21.59,1.2,2
7e40bba16765,3,19.12,11.94,1,9.47,3,19.12,1.3,0
7e482a5e896f,0,0,0,0,0,0,0,0,1
7e486361682c,0,0,0,0,0,0,0,0,0
7e56874cdd10,0,0,0,0,0,0,0,0,1
7e5bf5d25054,21,265.83,170.29,0,0,0,0,2.1,6
7e6be67f1f80,5,64.27,41.23,1,9.46,1,9.46,2.4,0
7e8060a22e7c,42,941.92,686.87,1,12.80,3,36.96,3.5,2
7e82230d876d,15,193.52,120.61,2,22.29,4,26.48,2.4,0
7e8adb4c9583,10,112.95,33.55,1,12.08,3,17.76,3.0,2
7e8d0ed5182e,5,70.21,27.42,0,0,0,0,3.0,1
7e90e727f611,266,2664.65,1835.50,4,27.90,6,53.07,1.5,13
7e920b524218,163,3250.33,1741.24,8,100.81,16,212.35,2.3,15
7e93a23e668f,0,0,0,0,0,0,0,0,0
7ea0d8bc9b15,1,10.59,6.27,0,0,0,0,2.0,0
7ea289ebe060,3,13.57,8.59,0,0,1,4.64,1.0,0
7eb1586545f3,8,98.69,78.86,0,0,1,4.34,1.4,4
7ecb0bd28a1b,5,37.73,18.88,0,0,0,0,1.4,0
7ece5ae85068,1,17.75,10.74,0,0,0,0,3.0,3
7ed0c23edf19,1,34.45,21.95,0,0,0,0,5.0,0
7ed4f393d007,23,352.35,232.82,1,24.11,6,116.77,3.0,2
7ee0bff4c4be,58,642.07,365.46,0,0,0,0,2.0,2
7ee9c6c3e288,3,110.61,65.74,0,0,0,0,2.0,4
7eecea70e5ee,28,443.70,316.11,0,0,3,41.53,2.5,5
7efc35c809a7,16,251.81,160.35,0,0,0,0,3.2,0
7efca9bb2be6,40,490.20,178.60,0,0,0,0,1.9,4
7f0bfbc6d79f,13,178.96,118.27,1,4.78,1,4.78,2.8,0
7f0d3978b534,240,3467.93,2129.10,14,157.88,36,466.99,2.9,19
7f10ea4b10bb,189,3155.41,2061.16,10,182.11,24,311.49,2.8,10
7f13fc03dd9a,14,80.95,64.71,2,12.93,2,12.93,1.4,2
7f14ed4be89d,3,51.46,32.38,0,0,0,0,3.0,4
7f1abe5939e3,525,6609.37,4140.90,27,304.05,52,541.97,2.0,24
7f1c7387bf70,176,3565.90,1685.64,8,179.21,17,342.97,3.6,12
7f2d525bee8c,1,39.54,25.16,0,0,0,0,7.0,0
7f347688d3bf,1,10.59,5.74,0,0,0,0,2.0,0
7f3901d76f52,47,919.00,569.65,0,0,0,0,3.7,3
7f3c3fb10d15,8,113.42,70.95,0,0,0,0,2.5,5
7f5a8831ccf8,24,227.76,123.38,0,0,0,0,1.8,2
7f5bdbeaa5cf,4,51.61,34.30,1,23.37,1,23.37,1.8,2
7f62502bc1b7,2,23.26,14.64,0,0,0,0,2.0,0
7f734ec8f87c,50,712.78,455.48,0,0,2,12.16,2.0,15
7f7640f31dc6,2,10.71,6.46,0,0,0,0,1.0,2
7f8b26f5916d,8,228.87,130.14,0,0,0,0,3.0,1
7f8c5fa257d1,3,34.78,22.02,0,0,0,0,2.0,0
7f93429e98c7,20,303.62,191.12,0,0,0,0,2.3,6
7f9d8b3b06ab,777,13111.95,6696.85,3,52.64,4,66.40,2.4,32
7f9faf55f817,97,1377.95,728.45,0,0,0,0,2.2,13
7fa79f80b9cd,8,89.59,59.14,2,34.77,5,61.76,2.5,1
7fad0903947f,10,107.32,67.25,0,0,0,0,1.9,3
7fb16c332176,7,134.83,68.21,0,0,0,0,3.0,2
7fbb0865c132,11,359.42,238.72,0,0,0,0,3.0,6
7fbb6b8ab736,100,1083.41,502.27,0,0,0,0,2.2,9
7fc6a504d31b,4,55.90,39.24,0,0,0,0,2.3,2
7fcbe86d9d35,2,47.14,23.67,0,0,0,0,5.0,1
7fd20027ef9b,467,6767.60,3497.05,13,117.24,15,137.68,2.0,45
7fd7000fefa7,154,2252.43,1299.31,0,0,0,0,2.2,7
7fd80a7e4ced,2,302.66,191.35,0,0,0,0,26.0,36
7fd9ee03ecfb,216,4057.41,2437.76,22,298.36,40,574.72,2.2,12
7fda527b12c0,1,8.78,4.39,0,0,0,0,2.0,0
7fdf19ecd86d,8209,100771.97,56346.92,46,519.78,132,1316.57,2.1,483
7fe23f78ecca,0,0,0,0,0,0,0,0,1
7fee2177e280,3,12.09,9.51,0,0,0,0,1.0,0
7ff42edde013,606,8796.30,4763.65,1,12.16,10,127.22,2.4,33
7ffa72d3b324,8,160.84,99.07,0,0,0,0,3.6,5
7ffb0c6531c8,5433,54224.08,28595.56,226,2194.41,396,3893.94,1.4,296
800237d1209b,48,892.39,557.24,0,0,2,31.87,3.4,8
800631990abb,1,4.41,1.98,0,0,0,0,1.0,0
8009bf7d579c,73,2641.80,1799.95,0,0,0,0,2.0,10
800a53d1c826,6,104.58,41.58,0,0,0,0,3.5,3
80120d3442ec,707,9639.91,5111.37,0,0,0,0,2.2,49
80138c959f91,12,186.88,117.47,0,0,1,6.59,3.3,4
801c79a11110,5,125.92,89.76,0,0,1,19.10,2.4,1
8023a1806abe,65,636.81,376.96,9,84.57,13,117.88,1.8,2
8023fe196759,11,108.13,50.76,0,0,0,0,2.1,0
8028fcacd142,230,2843.90,1465.00,0,0,0,0,2.1,0
803337c45e75,27,533.85,335.71,8,175.52,15,298.92,3.3,2
80377c9c44c1,18,259.47,161.89,0,0,0,0,2.6,2
80458c510dad,21,311.53,209.89,1,5.85,8,120.07,2.8,1
804f647675f0,3,28.01,17.76,0,0,0,0,1.7,3
804ff5e5e107,20,373.54,225.49,1,6.58,3,50.42,3.1,4
8050842cc7c5,15,211.81,139.40,0,0,4,37.53,2.1,1
80528f550b6b,13,138.13,69.36,0,0,0,0,2.0,1
8053cf753bb9,179,1716.56,1091.36,8,61.20,17,123.50,1.5,12
805fb79ce1f8,0,0,0,0,0,0,0,0,1
8068012a2e82,149,2749.00,1317.00,0,0,0,0,2.8,10
806d80e3b294,10,383.03,269.36,0,0,2,43.32,2.5,2
8075e9acdb3d,9,166.44,106.75,0,0,0,0,2.2,4
8076c87c81d5,1,17.67,10.91,0,0,0,0,3.0,3
8078901ae978,1,5.75,3.69,0,0,0,0,1.0,0
807e43c003a9,4,29.57,18.75,0,0,0,0,1.3,4
8083d8da031b,79,1123.85,714.84,0,0,0,0,2.3,4
808d56874b2b,2,61.88,42.06,0,0,0,0,1.5,7
80a0c7ee3c06,681,10500.03,5811.59,12,209.53,37,567.94,2.5,31
80aa425b0462,5,68.18,54.40,0,0,0,0,1.4,0
80ad38c076ad,7,46.76,29.26,0,0,0,0,1.0,0
80b30fef3976,0,0,0,0,0,0,0,0,0
80b73cbdc2bb,220,2906.17,1556.70,5,58.52,8,102.36,1.8,17
80d7783bd8f1,408,15056.28,10194.26,13,661.57,41,2483.74,1.7,9
80d905997f10,1,10.59,5.74,0,0,0,0,2.0,0
80d93e3db629,8,186.76,113.35,1,12.51,2,30.78,2.5,3
80dc5b963886,141,2035.70,1137.90,4,33.16,5,38.85,2.4,3
80dd73c494a0,6,181.26,109.02,0,0,0,0,5.5,3
80e62986e4cd,1,4.31,3.45,1,4.31,1,4.31,1.0,1
810b21bbb0d5,241,3454.49,1935.18,13,163.13,32,404.60,2.6,12
810c40765b5b,1,5.73,3.61,0,0,0,0,1.0,0
81120f1621bf,2,157.75,111.62,0,0,0,0,2.0,0
811f785ca70e,3,26.72,16.72,0,0,0,0,1.3,0
812649077dc4,1,16.22,10.16,1,16.22,1,16.22,4.0,2
812bd83b267f,5,20.00,10.00,0,0,0,0,1.0,1
8130ff2b1f93,9,512.26,313.24,0,0,0,0,2.9,1
813244590c44,30,430.69,277.71,0,0,0,0,2.4,1
81334ecd694f,7,97.71,60.23,0,0,0,0,2.7,9
813977f199f8,174,1895.81,1274.11,12,208.75,65,741.60,1.9,5
813cf24d7621,5,97.90,55.40,0,0,0,0,4.0,0
813f6ac8cc77,4,94.64,55.21,0,0,0,0,4.5,1
814f312a3314,1,11.98,7.56,0,0,0,0,2.0,5
81527d25e893,4,32.52,19.34,0,0,0,0,1.5,0
815282317b66,28,273.78,159.14,0,0,0,0,1.8,4
815ce8559134,22,413.43,260.56,0,0,0,0,2.7,7
81657f725c03,1,5.31,3.40,0,0,0,0,1.0,0
816faacaeca6,14,568.67,402.22,0,0,0,0,3.4,2
81728c800fc3,32,469.28,260.55,0,0,0,0,1.8,7
81731073a38d,4,39.00,24.23,0,0,0,0,1.8,4
81779a1d8faf,1,12.74,7.74,0,0,0,0,2.0,6
817dbe186db4,52,662.05,414.53,6,34.87,11,101.12,2.2,2
81829f9537ba,0,0,0,0,0,0,0,0,1
818b7b7bf7dc,1,20.24,14.54,0,0,0,0,3.0,2
818e2fcfc0e4,1,8.37,6.69,0,0,0,0,2.0,0
81908ef8147e,11,165.73,99.27,1,10.66,1,10.66,2.5,1
81991f2e7908,55,765.96,493.88,5,54.58,8,81.03,2.4,1
81c8f5e3e66e,2,29.36,17.29,0,0,0,0,2.5,0
81d436079a7b,5,142.72,91.13,0,0,0,0,4.8,5
81d7fe6b89eb,2,12.18,9.59,0,0,1,3.55,1.5,0
81e602ee7055,19,255.58,158.75,1,31.32,1,31.32,2.5,1
81eb72d7db5f,12,114.41,59.26,0,0,0,0,1.8,0
81f0323d876d,32,511.78,303.64,0,0,0,0,3.0,10
81f89fc53097,0,0,0,0,0,0,0,0,0
8203cac3197e,1,16.83,10.68,0,0,0,0,3.0,10
821073a2ccd6,49,272.86,217.23,4,20.53,6,33.56,1.3,5
821dd6f2ec7c,1,5.31,3.40,0,0,0,0,1.0,0
822f4c71f91d,1,22.27,14.01,0,0,0,0,4.0,0
822f4e971bb0,9,117.22,76.59,0,0,0,0,2.0,0
8235b772f0d3,18,222.95,147.39,1,12.09,2,37.01,2.2,2
8238c2faed80,2016,0.00,0.00,0,0,0,0,1.0,1
824900cb4330,90,1324.91,825.02,2,36.52,3,116.17,2.8,4
8255671f8341,3,24.00,12.60,0,0,0,0,1.3,0
8259567b476e,9,231.39,155.36,1,9.37,3,44.02,2.4,1
8266c52ae1e5,28,449.36,173.90,3,63.11,4,74.88,3.1,0
826aca6ab1f7,0,0,0,0,0,0,0,0,33
826b852a9f5d,2,27.04,17.09,0,0,0,0,3.0,2
826ba5b81676,27,285.21,168.88,0,0,0,0,2.0,1
82753dd16a5a,26,428.62,283.14,3,38.05,12,200.54,3.1,2
827589519171,3,12.04,9.48,0,0,1,3.56,1.0,0
8287892de7b6,3,33.10,19.74,0,0,0,0,2.0,1
